1.48332676	1.45443504	75	-416.6378803	361
1.48332676	1.45443504	76	-416.6407152	362
1.48332676	1.45443504	77	-416.6434403	363
1.48332676	1.45443504	78	-416.6460546	364
1.48332676	1.45443504	79	-416.6485576	365
1.48332676	1.45443504	80	-416.6509492	366
1.48332676	1.45443504	81	-416.6532298	367
1.48332676	1.45443504	82	-416.6553998	368
1.48332676	1.45443504	83	-416.6574602	369
1.48332676	1.45443504	84	-416.6594119	370
1.48332676	1.45443504	85	-416.6612560	371
1.48332676	1.45443504	86	-416.6629938	372
1.48332676	1.45443504	87	-416.6646267	373
1.48332676	1.45443504	88	-416.6661560	374
1.48332676	1.45443504	89	-416.6675833	375
1.48332676	1.45443504	90	-416.6689101	376
1.48332676	1.45443504	91	-416.6701378	377
1.48332676	1.45443504	92	-416.6712679	378
1.48332676	1.45443504	93	-416.6723020	379
1.48332676	1.45443504	94	-416.6732417	380
1.48332676	1.45443504	95	-416.6740883	381
1.48332676	1.45443504	96	-416.6748433	382
1.48332676	1.45443504	97	-416.6755082	383
1.48332676	1.45443504	98	-416.6760843	384
1.48332676	1.45443504	99	-416.6765731	385
1.48332676	1.45443504	100	-416.6769759	386
1.48332676	1.45443504	101	-416.6772940	387
1.48332676	1.45443504	102	-416.6775286	388
1.48332676	1.45443504	103	-416.6776810	389
1.48332676	1.45443504	104	-416.6777524	390
1.48332676	1.45443504	105	-416.6777439	391
1.48332676	1.45443504	106	-416.6776567	392
1.48332676	1.45443504	107	-416.6774919	393
1.48332676	1.45443504	108	-416.6772505	394
1.48332676	1.45443504	109	-416.6769335	395
1.48332676	1.45443504	110	-416.6765420	396
1.48332676	1.45443504	111	-416.6760768	397
1.48332676	1.45443504	112	-416.6755390	398
1.48332676	1.45443504	113	-416.6749294	399
1.48332676	1.45443504	114	-416.6742490	400
1.48332676	1.45443504	115	-416.6734985	401
1.48332676	1.45443504	116	-416.6726788	402
1.48332676	1.45443504	117	-416.6717907	403
1.48332676	1.45443504	118	-416.6708349	404
1.48332676	1.45443504	119	-416.6698123	405
1.48332676	1.45443504	120	-416.6687236	406
1.48332676	1.45443504	121	-416.6675694	407
1.48332676	1.45443504	122	-416.6663505	408
1.48332676	1.45443504	123	-416.6650676	409
1.48332676	1.45443504	124	-416.6637214	410
1.48332676	1.45443504	125	-416.6623124	411
1.48332676	1.45443504	126	-416.6608413	412
1.48332676	1.45443504	127	-416.6593088	413
1.48332676	1.45443504	128	-416.6577154	414
1.48332676	1.45443504	129	-416.6560619	415
1.48332676	1.45443504	130	-416.6543486	416
1.48332676	1.45443504	131	-416.6525763	417
1.48332676	1.45443504	132	-416.6507456	418
1.48332676	1.45443504	133	-416.6488569	419
1.48332676	1.45443504	134	-416.6469108	420
1.48332676	1.45443504	135	-416.6449080	421
1.48332676	1.45443504	136	-416.6428489	422
1.48332676	1.45443504	137	-416.6407341	423
1.48332676	1.45443504	138	-416.6385641	424
1.48332676	1.45443504	139	-416.6363395	425
1.48332676	1.45443504	140	-416.6340608	426
1.48332676	1.45443504	141	-416.6317287	427
1.48332676	1.45443504	142	-416.6293435	428
1.48332676	1.45443504	143	-416.6269059	429
1.48332676	1.45443504	144	-416.6244164	430
1.48332676	1.45443504	145	-416.6218756	431
1.48332676	1.45443504	146	-416.6192841	432
1.48332676	1.45443504	147	-416.6166423	433
1.48332676	1.45443504	148	-416.6139510	434
1.48332676	1.45443504	149	-416.6112107	435
1.48332676	1.45443504	150	-416.6084221	436
1.48332676	1.45443504	151	-416.6055858	437
1.48332676	1.45443504	152	-416.6027024	438
1.48332676	1.45443504	153	-416.5997726	439
1.48332676	1.45443504	154	-416.5967973	440
1.48332676	1.45443504	155	-416.5937771	441
1.48332676	1.45443504	156	-416.5907130	442
1.48332676	1.45443504	157	-416.5876056	443
1.48332676	1.45443504	158	-416.5844562	444
1.48332676	1.45443504	159	-416.5812656	445
1.48332676	1.45443504	160	-416.5780350	446
1.48332676	1.45443504	161	-416.5747657	447
1.48332676	1.45443504	162	-416.5714592	448
1.48332676	1.45443504	163	-416.5681172	449
1.48332676	1.45443504	164	-416.5647416	450
1.48332676	1.45443504	165	-416.5613349	451
1.48332676	1.45443504	166	-416.5579002	452
1.48332676	1.45443504	167	-416.5544414	453
1.48332676	1.45443504	168	-416.5509639	454
1.48332676	1.45443504	169	-416.5474753	455
