1.483327	1.454435	104.397731	0.000000	0.000000	0.000000	1.408756	0.000000	0.361647	0.000000	0.000000	-1.483327	0.443040240084	2.258671922412	0.000000
1.483327	1.454435	103.397731	0.000000	0.000000	0.000000	1.414853	0.000000	0.337006	0.000000	0.000000	-1.483327	0.427874013107	2.263941949327	8.667997
1.483327	1.454435	106.397731	0.000000	0.000000	0.000000	1.395276	0.000000	0.410592	0.000000	0.000000	-1.483327	0.473595537334	2.247901207540	34.702999
1.483327	1.454435	102.397731	0.000000	0.000000	0.000000	1.420519	0.000000	0.312262	0.000000	0.000000	-1.483327	0.412791700652	2.269122554515	35.014544
1.483327	1.454435	107.397731	0.000000	0.000000	0.000000	1.387898	0.000000	0.434880	0.000000	0.000000	-1.483327	0.488968831110	2.242416932046	77.592864
1.483327	1.454435	100.397731	0.000000	0.000000	0.000000	1.430551	0.000000	0.262497	0.000000	0.000000	-1.483327	0.382906579624	2.279174934115	141.790071
1.483327	1.454435	109.397731	0.000000	0.000000	0.000000	1.371875	0.000000	0.483052	0.000000	0.000000	-1.483327	0.519871614164	2.231286275346	213.302895
1.483327	1.454435	98.397731	0.000000	0.000000	0.000000	1.438841	0.000000	0.212411	0.000000	0.000000	-1.483327	0.353447046087	2.288734742241	322.497977
1.483327	1.454435	112.397731	0.000000	0.000000	0.000000	1.344714	0.000000	0.554189	0.000000	0.000000	-1.483327	0.566506689996	2.214273185279	538.463077
1.483327	1.454435	96.397731	0.000000	0.000000	0.000000	1.445377	0.000000	0.162067	0.000000	0.000000	-1.483327	0.324477588990	2.297688338010	579.432714
1.483327	1.454435	94.397731	0.000000	0.000000	0.000000	1.450153	0.000000	0.111525	0.000000	0.000000	-1.483327	0.296065549738	2.305900201612	915.009579
1.483327	1.454435	115.397731	0.000000	0.000000	0.000000	1.313867	0.000000	0.623806	0.000000	0.000000	-1.483327	0.613304329226	2.196994300938	1004.716432
1.483327	1.454435	92.397731	0.000000	0.000000	0.000000	1.453162	0.000000	0.060848	0.000000	0.000000	-1.483327	0.268285033272	2.313206224228	1331.749501
1.483327	1.454435	118.397731	0.000000	0.000000	0.000000	1.279419	0.000000	0.691714	0.000000	0.000000	-1.483327	0.660064493405	2.179540918431	1607.073249
1.483327	1.454435	89.397731	0.000000	0.000000	0.000000	1.454355	0.000000	-0.015288	0.000000	0.000000	-1.483327	0.227978534079	2.322019806599	2114.758784
1.483327	1.454435	121.397731	0.000000	0.000000	0.000000	1.241464	0.000000	0.757725	0.000000	0.000000	-1.483327	0.706583108546	2.161973101527	2340.959874
1.483327	1.454435	86.397731	0.000000	0.000000	0.000000	1.451561	0.000000	-0.091382	0.000000	0.000000	-1.483327	0.189600826441	2.327467075710	3095.205163
1.483327	1.454435	125.397731	0.000000	0.000000	0.000000	1.185584	0.000000	0.842480	0.000000	0.000000	-1.483327	0.767868890706	2.138416667225	3516.829801
1.483327	1.454435	83.397731	0.000000	0.000000	0.000000	1.444789	0.000000	-0.167226	0.000000	0.000000	-1.483327	0.153549397521	2.328356562020	4281.762078
1.483327	1.454435	129.397731	0.000000	0.000000	0.000000	1.123927	0.000000	0.923130	0.000000	0.000000	-1.483327	0.827834896859	2.114695288119	4909.861206
1.483327	1.454435	80.397731	0.000000	0.000000	0.000000	1.434058	0.000000	-0.242611	0.000000	0.000000	-1.483327	0.120347280157	2.323034557801	5681.978600
1.483327	1.454435	133.397731	0.000000	0.000000	0.000000	1.056795	0.000000	0.999282	0.000000	0.000000	-1.483327	0.885944627709	2.090712748033	6511.556734
1.483327	1.454435	76.397731	0.000000	0.000000	0.000000	1.413641	0.000000	-0.342055	0.000000	0.000000	-1.483327	0.081718080766	2.302138840240	7889.280267
1.483327	1.454435	137.397731	0.000000	0.000000	0.000000	0.984514	0.000000	1.070566	0.000000	0.000000	-1.483327	0.941632582847	2.066279708554	8313.913463
1.483327	1.454435	141.397731	0.000000	0.000000	0.000000	0.907437	0.000000	1.136635	0.000000	0.000000	-1.483327	0.994303513829	2.041108550370	10309.210625
1.483327	1.454435	72.397731	0.000000	0.000000	0.000000	1.386336	0.000000	-0.439832	0.000000	0.000000	-1.483327	0.051689766003	2.257674729988	10481.485854
1.483327	1.454435	146.397731	0.000000	0.000000	0.000000	0.804920	0.000000	1.211398	0.000000	0.000000	-1.483327	1.054916758948	2.007978900498	13062.955906
1.483327	1.454435	68.397731	0.000000	0.000000	0.000000	1.352278	0.000000	-0.535467	0.000000	0.000000	-1.483327	0.033667286310	2.176692049683	13422.835197
1.483327	1.454435	151.397731	0.000000	0.000000	0.000000	0.696277	0.000000	1.276942	0.000000	0.000000	-1.483327	1.108388569408	1.971910064497	16090.563848
1.483327	1.454435	64.397731	0.000000	0.000000	0.000000	1.311632	0.000000	-0.628493	0.000000	0.000000	-1.483327	0.032587922924	2.040025611445	16618.376414
1.483327	1.454435	156.397731	0.000000	0.000000	0.000000	0.582334	0.000000	1.332767	0.000000	0.000000	-1.483327	1.152898419308	1.931104031865	19374.418079
1.483327	1.454435	60.397731	0.000000	0.000000	0.000000	1.264595	0.000000	-0.718456	0.000000	0.000000	-1.483327	0.055287747204	1.823113530738	19878.861140
1.483327	1.454435	57.397731	0.000000	0.000000	0.000000	1.225261	0.000000	-0.783656	0.000000	0.000000	-1.483327	0.093179794480	1.594115689458	22184.962188
1.483327	1.454435	161.397731	0.000000	0.000000	0.000000	0.463960	0.000000	1.378449	0.000000	0.000000	-1.483327	1.185513196561	1.882311287448	22891.987159
