1.483327	1.454435	104.397731	0.000000	0.000000	0.000000	1.408756	0.000000	0.361647	0.000000	0.000000	-1.483327	0.443040240084	2.258671922412	0.000000
1.483327	1.464435	104.397731	0.000000	0.000000	0.000000	1.418442	0.000000	0.364134	0.000000	0.000000	-1.483327	0.421252839370	2.251864384150	6.578862
1.483327	1.444435	104.397731	0.000000	0.000000	0.000000	1.399070	0.000000	0.359161	0.000000	0.000000	-1.483327	0.464614959884	2.265362244034	6.951266
1.483327	1.474435	104.397731	0.000000	0.000000	0.000000	1.428127	0.000000	0.366621	0.000000	0.000000	-1.483327	0.399257720939	2.244943836058	26.013253
1.483327	1.434435	104.397731	0.000000	0.000000	0.000000	1.389384	0.000000	0.356674	0.000000	0.000000	-1.483327	0.485969911765	2.271933395607	28.137877
1.483327	1.484435	104.397731	0.000000	0.000000	0.000000	1.437813	0.000000	0.369107	0.000000	0.000000	-1.483327	0.377063131906	2.237911494446	57.656161
1.483327	1.424435	104.397731	0.000000	0.000000	0.000000	1.379698	0.000000	0.354188	0.000000	0.000000	-1.483327	0.507097365819	2.278383984132	64.297112
1.483327	1.504435	104.397731	0.000000	0.000000	0.000000	1.457185	0.000000	0.374080	0.000000	0.000000	-1.483327	0.332103387229	2.223523063846	155.121531
1.483327	1.404435	104.397731	0.000000	0.000000	0.000000	1.360326	0.000000	0.349215	0.000000	0.000000	-1.483327	0.548651087493	2.290912364084	184.643546
1.483327	1.384435	104.397731	0.000000	0.000000	0.000000	1.340954	0.000000	0.344242	0.000000	0.000000	-1.483327	0.589230936778	2.302931174338	374.572393
1.483327	1.534435	104.397731	0.000000	0.000000	0.000000	1.486243	0.000000	0.381540	0.000000	0.000000	-1.483327	0.263349324396	2.201173125051	378.262289
1.483327	1.364435	104.397731	0.000000	0.000000	0.000000	1.321582	0.000000	0.339269	0.000000	0.000000	-1.483327	0.628794310586	2.314425577030	641.265850
1.483327	1.574435	104.397731	0.000000	0.000000	0.000000	1.524987	0.000000	0.391486	0.000000	0.000000	-1.483327	0.169566145744	2.170069567319	798.041254
1.483327	1.344435	104.397731	0.000000	0.000000	0.000000	1.302210	0.000000	0.334296	0.000000	0.000000	-1.483327	0.667305833842	2.325381750300	992.564934
1.483327	1.614435	104.397731	0.000000	0.000000	0.000000	1.563730	0.000000	0.401432	0.000000	0.000000	-1.483327	0.073880406830	2.137670343300	1331.631248
1.483327	1.324435	104.397731	0.000000	0.000000	0.000000	1.282838	0.000000	0.329323	0.000000	0.000000	-1.483327	0.704728455303	2.335789697472	1437.031109
1.483327	1.664435	104.397731	0.000000	0.000000	0.000000	1.612160	0.000000	0.413864	0.000000	0.000000	-1.483327	-0.047484775537	2.095701528444	2122.514447
1.483327	1.294435	104.397731	0.000000	0.000000	0.000000	1.253781	0.000000	0.321863	0.000000	0.000000	-1.483327	0.758758119336	2.350348383526	2299.099346
1.483327	1.734435	104.397731	0.000000	0.000000	0.000000	1.679962	0.000000	0.431270	0.000000	0.000000	-1.483327	-0.218426388319	2.035076333172	3394.277866
1.483327	1.264435	104.397731	0.000000	0.000000	0.000000	1.224723	0.000000	0.314404	0.000000	0.000000	-1.483327	0.810181148386	2.363618499258	3427.304365
1.483327	1.824435	104.397731	0.000000	0.000000	0.000000	1.767135	0.000000	0.453649	0.000000	0.000000	-1.483327	-0.434653034744	1.956023459917	5197.132056
1.483327	1.224435	104.397731	0.000000	0.000000	0.000000	1.185979	0.000000	0.304458	0.000000	0.000000	-1.483327	0.874573516132	2.379272502317	5416.019878
1.483327	1.924435	104.397731	0.000000	0.000000	0.000000	1.863994	0.000000	0.478514	0.000000	0.000000	-1.483327	-0.661425364716	1.870259817977	7288.853027
1.483327	1.184435	104.397731	0.000000	0.000000	0.000000	1.147235	0.000000	0.294512	0.000000	0.000000	-1.483327	0.934078383751	2.392560822473	8061.983011
1.483327	2.034435	104.397731	0.000000	0.000000	0.000000	1.970540	0.000000	0.505865	0.000000	0.000000	-1.483327	-0.882762171446	1.783262663236	9574.202024
1.483327	1.144435	104.397731	0.000000	0.000000	0.000000	1.108492	0.000000	0.284566	0.000000	0.000000	-1.483327	0.988598955155	2.403465044082	11499.012099
1.483327	2.174435	104.397731	0.000000	0.000000	0.000000	2.106143	0.000000	0.540677	0.000000	0.000000	-1.483327	-1.104016196532	1.691248325448	12326.123844
1.483327	1.114435	104.397731	0.000000	0.000000	0.000000	1.079434	0.000000	0.277106	0.000000	0.000000	-1.483327	1.026175740840	2.410071944047	14691.258365
1.483327	2.354435	104.397731	0.000000	0.000000	0.000000	2.280489	0.000000	0.585434	0.000000	0.000000	-1.483327	-1.263391545767	1.615332074322	15455.921040
1.483327	1.084435	104.397731	0.000000	0.000000	0.000000	1.050376	0.000000	0.269646	0.000000	0.000000	-1.483327	1.060885447792	2.415330010189	18497.291819
1.483327	2.574435	104.397731	0.000000	0.000000	0.000000	2.493580	0.000000	0.640137	0.000000	0.000000	-1.483327	-1.250747852738	1.597802375803	18514.100899
1.483327	2.814435	104.397731	0.000000	0.000000	0.000000	2.726042	0.000000	0.699814	0.000000	0.000000	-1.483327	-1.028228935079	1.662396668081	20808.428822
1.483327	1.064435	104.397731	0.000000	0.000000	0.000000	1.031004	0.000000	0.264673	0.000000	0.000000	-1.483327	1.082424872048	2.418085505682	21420.040643
1.483327	3.094435	104.397731	0.000000	0.000000	0.000000	2.997248	0.000000	0.769436	0.000000	0.000000	-1.483327	-0.723438014526	1.780268984038	22148.004876
1.483327	1.034435	104.397731	0.000000	0.000000	0.000000	1.001947	0.000000	0.257214	0.000000	0.000000	-1.483327	1.112309395468	2.421092354812	26457.887032
